"gene_id"	"X1.9.2_S4_L001_R1_001_Count.count"	"X1.9.2_S4_L002_R1_001_Count.count"	"X1.9.2_S4_L003_R1_001_Count.count"	"X1.9.2.G_S16_L001_R1_001_Count.count"	"X1.9.2.G_S16_L002_R1_001_Count.count"	"X1.9.2.G_S16_L003_R1_001_Count.count"	"X2.6.2_S6_L001_R1_001_Count.count"	"X2.6.2_S6_L002_R1_001_Count.count"	"X2.6.2_S6_L003_R1_001_Count.count"	"X3.19.1_S1_L001_R1_001_Count.count"	"X3.19.1_S1_L002_R1_001_Count.count"	"X3.19.1_S1_L003_R1_001_Count.count"	"X3.19.1.G_S8_L001_R1_001_Count.count"	"X3.19.1.G_S8_L002_R1_001_Count.count"	"X3.19.1.G_S8_L003_R1_001_Count.count"	"X3.51.1_S12_L001_R1_001_Count.count"	"X3.51.1_S12_L002_R1_001_Count.count"	"X3.51.1_S12_L003_R1_001_Count.count"	"X3.51.1.G_S10_L001_R1_001_Count.count"	"X3.51.1.G_S10_L002_R1_001_Count.count"	"X3.51.1.G_S10_L003_R1_001_Count.count"	"X4.11.5_S14_L001_R1_001_Count.count"	"X4.11.5_S14_L002_R1_001_Count.count"	"X4.11.5_S14_L003_R1_001_Count.count"	"X4.44.4_S2_L001_R1_001_Count.count"	"X4.44.4_S2_L002_R1_001_Count.count"	"X4.44.4_S2_L003_R1_001_Count.count"	"X4.44.4.G_S17_L001_R1_001_Count.count"	"X4.44.4.G_S17_L002_R1_001_Count.count"	"X4.44.4.G_S17_L003_R1_001_Count.count"	"DPR.1.G_S5_L001_R1_001_Count.count"	"DPR.1.G_S5_L002_R1_001_Count.count"	"DPR.1.G_S5_L003_R1_001_Count.count"	"DPR.2.G_S7_L001_R1_001_Count.count"	"DPR.2.G_S7_L002_R1_001_Count.count"	"DPR.2.G_S7_L003_R1_001_Count.count"	"SB.C1_S9_L001_R1_001_Count.count"	"SB.C1_S9_L002_R1_001_Count.count"	"SB.C1_S9_L003_R1_001_Count.count"	"SB.C2_S11_L001_R1_001_Count.count"	"SB.C2_S11_L002_R1_001_Count.count"	"SB.C2_S11_L003_R1_001_Count.count"	"SB.C3_S13_L001_R1_001_Count.count"	"SB.C3_S13_L002_R1_001_Count.count"	"SB.C3_S13_L003_R1_001_Count.count"	"SB.CK.1.G_S15_L001_R1_001_Count.count"	"SB.CK.1.G_S15_L002_R1_001_Count.count"	"SB.CK.1.G_S15_L003_R1_001_Count.count"	"SB.CK.2.G_S18_L001_R1_001_Count.count"	"SB.CK.2.G_S18_L002_R1_001_Count.count"	"SB.CK.2.G_S18_L003_R1_001_Count.count"	"SB.CK.3.G_S3_L001_R1_001_Count.count"	"SB.CK.3.G_S3_L002_R1_001_Count.count"	"SB.CK.3.G_S3_L003_R1_001_Count.count"
"PAC:17816724"	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	1	2	1	0	1	3	4	0	0	0	2	0	0	0	0	1	2	1	2	0	5	4	0	1	2
"PAC:17816725"	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
"PAC:17816726"	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
"PAC:17816727"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17816728"	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	1	1	1	0	0	1	3	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	1	0	0
"PAC:17816729"	1	0	3	4	1	2	0	1	2	1	0	1	9	8	6	0	1	0	12	10	10	4	3	1	0	0	0	1	13	7	9	6	15	21	19	30	0	1	0	0	0	0	0	0	0	35	31	29	6	7	6	29	29	23
"PAC:17816730"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816731"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	6	9	5	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	1	2	0	2	0	0	0	0	1	2	1
"PAC:17816732"	7	13	9	9	8	16	16	16	13	11	16	11	5	5	3	19	19	14	5	5	6	2	2	10	2	5	7	5	2	7	8	11	5	18	12	12	3	5	6	3	6	1	2	4	3	12	6	5	6	10	8	5	8	5
"PAC:17816733"	0	3	0	0	0	0	0	3	0	0	1	1	0	0	0	1	3	0	1	0	0	0	0	2	0	0	0	1	1	3	0	2	1	0	0	0	5	4	6	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0
"PAC:17816734"	33	46	57	532	528	530	116	137	153	113	126	138	1551	1521	1539	70	74	84	1837	1848	1864	411	410	422	133	129	122	943	887	912	473	487	475	853	840	871	23	27	25	89	86	92	180	164	180	1097	1109	1196	496	594	546	1569	1656	1591
"PAC:17816735"	0	0	1	0	0	1	0	0	1	1	3	1	1	1	1	1	0	1	0	3	2	1	0	0	0	0	0	1	2	0	0	6	4	2	1	2	0	0	0	0	0	2	0	0	1	2	1	1	2	0	0	0	0	0
"PAC:17816736"	0	1	0	0	5	1	4	3	0	2	3	2	1	6	1	3	2	0	4	3	3	3	0	3	0	0	0	2	3	3	3	2	5	2	3	2	0	1	0	0	0	0	0	1	0	1	2	0	0	1	0	2	3	4
"PAC:17816737"	3	0	1	1	4	3	2	3	4	2	2	3	3	5	4	0	0	3	1	0	2	4	0	1	1	2	4	0	8	1	4	2	3	1	1	2	0	0	0	1	0	0	5	2	2	0	1	0	2	0	2	3	2	3
"PAC:17816738"	1	0	1	0	0	0	0	2	2	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816739"	15	10	19	2	3	7	24	24	24	12	15	8	9	13	10	17	15	22	7	6	16	7	4	5	15	19	17	20	17	17	25	39	32	24	24	20	38	51	47	31	17	20	63	52	48	20	21	18	21	16	12	12	15	11
"PAC:17816740"	0	0	0	0	0	0	1	0	3	1	0	2	0	0	0	3	0	2	2	1	1	0	0	1	0	0	0	2	1	0	0	1	0	0	0	0	2	3	0	6	6	7	3	0	1	0	1	1	0	0	1	0	2	2
"PAC:17816741"	0	0	0	0	1	0	1	0	1	2	1	1	0	1	0	1	0	0	0	0	0	2	0	0	0	0	2	1	0	1	0	1	2	1	0	1	0	0	1	6	4	1	4	3	4	3	2	2	3	1	0	1	2	1
"PAC:17816742"	1	2	0	2	1	3	2	5	2	5	6	4	0	1	0	1	0	1	2	0	0	4	3	3	0	0	0	3	3	2	5	1	2	3	1	1	9	5	9	7	5	3	5	9	11	1	1	1	1	1	1	1	2	6
"PAC:17816743"	0	0	0	0	0	0	0	0	1	1	0	0	6	1	1	1	1	2	0	1	2	0	0	1	0	0	0	1	0	2	3	3	3	1	0	2	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0
"PAC:17816744"	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17816745"	0	0	0	0	0	0	4	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	1	0	0	2	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0
"PAC:17816746"	0	0	0	0	0	0	2	0	1	0	0	0	4	2	0	0	0	0	0	2	0	0	1	1	1	1	1	0	1	0	0	0	1	3	3	4	0	0	0	0	0	0	0	0	0	5	4	3	1	1	1	4	3	3
"PAC:17816747"	2	0	4	12	16	14	10	4	5	7	11	9	11	15	3	7	6	5	4	5	1	7	6	13	4	5	10	13	10	14	6	2	3	8	9	8	0	0	0	7	3	13	4	7	5	6	2	2	1	2	1	1	2	6
"PAC:17816748"	3	1	2	1	3	0	2	3	10	6	8	4	1	4	4	6	5	8	2	1	2	2	4	3	2	1	3	3	2	2	4	0	7	1	6	1	2	5	3	4	5	10	6	3	5	5	2	1	1	1	3	4	1	0
"PAC:17816749"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816750"	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
"PAC:17816751"	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	2	2	2	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	2	0	0	1	1	0	2
"PAC:17816752"	4	2	2	0	0	0	1	5	3	4	2	1	1	3	1	5	6	4	1	2	0	2	1	0	6	5	4	3	1	2	0	4	2	1	2	0	2	1	0	0	2	2	1	4	2	2	0	2	0	3	0	1	3	0
"PAC:17816753"	0	1	0	3	3	1	1	0	0	2	2	0	1	2	0	3	2	2	3	1	1	2	2	3	0	0	0	0	4	1	1	4	1	1	1	2	1	0	3	6	4	4	2	1	4	3	2	2	0	0	2	1	0	0
"PAC:17816754"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17816755"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816756"	55	66	48	17	15	27	74	60	61	87	93	86	59	53	52	74	90	75	42	26	40	37	46	60	76	79	89	49	63	54	49	43	58	78	86	101	24	33	21	45	51	51	55	55	62	96	93	97	69	64	62	87	96	75
"PAC:17816757"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816758"	6	11	5	6	11	12	5	7	7	11	9	5	4	8	5	8	4	8	9	6	7	10	9	9	8	9	5	5	2	6	3	5	4	4	3	1	2	0	0	6	3	0	6	6	5	4	3	2	4	2	5	4	2	4
"PAC:17816759"	1	0	0	1	0	0	0	0	0	1	1	0	0	3	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	2	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	5	3	2
"PAC:17816760"	1	2	0	0	3	0	3	0	1	1	1	1	0	1	0	0	0	1	0	1	1	0	0	1	2	2	2	2	2	1	2	1	4	2	1	1	1	0	1	4	5	0	1	2	2	1	1	4	0	0	0	1	0	3
"PAC:17816761"	2	1	2	3	0	5	0	2	1	1	2	1	0	1	0	3	0	0	2	1	0	3	3	0	0	0	0	2	2	4	0	3	1	3	1	1	0	0	0	2	1	1	1	0	1	0	0	1	5	1	3	0	0	1
"PAC:17816762"	9	8	13	2	2	0	10	13	13	10	25	16	11	9	7	15	12	13	9	5	2	5	9	4	7	7	13	9	8	16	6	9	6	5	4	3	19	13	24	20	23	22	20	24	20	4	3	7	2	4	3	5	9	7
"PAC:17816763"	0	1	0	0	1	0	1	1	0	0	0	2	1	0	1	0	4	1	0	0	0	0	1	0	3	1	1	7	2	0	2	1	2	1	0	1	0	0	0	0	1	2	4	3	2	1	1	0	0	0	0	1	1	2
"PAC:17816764"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0
"PAC:17816765"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816766"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	4	3	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17816767"	0	1	2	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	2	1	0	0	0	0	0	0	0	1	0
"PAC:17816768"	0	1	0	1	0	1	0	0	0	0	0	0	2	0	1	0	2	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17816769"	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816770"	1	0	1	3	2	6	4	5	1	4	2	1	2	0	1	2	1	2	1	3	3	1	0	2	0	0	0	1	0	1	2	1	1	0	1	3	3	0	1	0	2	0	0	0	1	1	2	0	0	0	3	0	0	2
"PAC:17816771"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816772"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816773"	0	1	1	0	0	0	0	0	0	1	0	2	1	1	1	1	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"PAC:17816774"	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816775"	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2	4	0	0	0	0	0	1	0	0	0	4	3	1	2	0	1	0	0	0
"PAC:17816776"	0	0	0	0	0	0	0	0	1	3	0	0	2	0	3	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	2	3	0	0	0	0	1	0	4	0	2	0	1	0	1	1	1	1	0	0
"PAC:17816777"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816778"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816779"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	7	3	7	5	13	12	10	9	0	0	0	0	0	0	0	0	0
"PAC:17816780"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816781"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816782"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816783"	11	18	19	13	11	8	10	8	13	18	9	18	5	10	5	11	16	13	10	7	4	22	24	22	10	11	12	8	10	16	2	2	3	5	3	2	45	47	51	15	19	10	9	12	5	2	5	5	1	5	4	3	1	0
"PAC:17816784"	0	1	0	3	1	0	1	0	0	1	0	1	1	2	2	0	0	0	1	2	0	3	6	4	1	2	1	0	0	1	6	7	3	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	2	4	3
"PAC:17816785"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816786"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816787"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816788"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816789"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816790"	0	1	2	4	2	4	1	0	1	2	3	0	2	3	1	3	3	6	1	1	3	3	8	1	3	3	0	2	0	4	0	0	1	3	1	7	0	2	1	1	1	0	5	4	0	2	0	1	2	0	1	1	1	3
"PAC:17816791"	32	39	40	72	64	66	42	40	46	55	42	43	12	16	19	35	27	35	16	7	7	65	64	74	22	24	15	28	26	21	10	12	12	22	20	21	11	6	10	42	49	42	68	55	54	18	20	18	16	16	13	10	7	10
"PAC:17816792"	0	3	1	3	1	7	3	4	1	4	1	2	4	1	0	1	0	2	5	0	4	2	2	3	1	3	2	3	3	5	2	2	1	5	2	1	0	0	0	1	2	0	2	12	4	5	3	5	0	2	0	3	0	1
"PAC:17816793"	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816794"	1	0	5	10	10	10	4	8	3	1	3	4	11	5	3	3	0	7	7	8	10	3	5	6	2	0	1	11	16	4	19	36	26	9	6	9	2	1	1	1	0	0	3	2	4	6	6	8	2	5	7	2	7	4
"PAC:17816795"	4	7	9	1	1	0	1	7	4	0	4	2	0	3	0	2	2	7	6	1	3	1	0	0	5	3	6	1	5	0	2	1	1	1	5	2	7	2	5	3	6	1	5	0	2	1	4	1	1	1	3	4	0	1
"PAC:17816796"	3	5	1	3	0	2	0	0	4	3	4	1	0	3	2	0	5	5	6	6	5	1	0	0	2	1	4	1	5	5	0	0	0	0	1	1	0	0	0	1	1	3	2	1	3	3	0	0	0	0	0	0	2	2
"PAC:17816797"	50	54	45	95	80	103	120	100	107	64	59	84	174	155	146	130	135	127	178	185	165	121	132	136	191	192	185	121	106	138	156	151	164	69	55	65	84	64	88	89	104	89	91	110	86	93	80	72	60	46	65	107	84	116
"PAC:17816798"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"PAC:17816799"	4	1	2	0	0	2	1	2	2	3	2	2	0	0	2	2	3	2	1	0	0	1	0	3	1	4	3	4	3	1	2	0	1	2	0	2	0	2	5	0	0	0	0	0	1	0	1	0	1	1	2	0	0	0
"PAC:17816800"	0	0	1	0	0	0	1	0	0	2	0	1	1	0	0	1	1	0	1	0	0	5	4	2	0	0	0	0	1	0	0	0	2	0	0	2	0	0	0	1	0	0	3	0	0	3	0	0	0	0	0	0	0	0
"PAC:17816801"	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	5	6	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	1	0	1	1	0	1	2	0	2	0	3	2	3
"PAC:17816802"	3	0	1	3	2	1	1	1	4	0	0	1	4	5	1	2	2	0	2	0	4	3	6	4	4	1	8	2	3	4	6	3	10	10	4	6	0	0	1	1	1	0	1	1	0	1	3	2	5	4	1	1	0	0
"PAC:17816803"	18	14	15	1	2	1	19	15	16	8	7	13	3	4	3	8	22	18	3	0	2	3	2	5	12	11	13	8	3	8	7	2	3	5	6	2	18	15	14	4	9	8	12	10	4	17	7	6	5	3	1	3	3	3
"PAC:17816804"	0	0	1	1	0	0	0	0	0	2	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17816805"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1
"PAC:17816806"	1	4	3	4	1	1	3	1	1	3	1	3	5	2	4	7	3	9	2	1	5	0	0	1	1	4	1	7	1	2	3	3	2	1	2	2	2	0	2	2	1	1	2	0	2	2	4	3	1	0	0	2	2	2
"PAC:17816807"	2	2	0	2	0	2	3	2	2	1	4	2	0	1	2	2	1	0	2	1	0	1	0	0	1	0	3	0	2	0	0	0	0	0	1	0	3	0	3	0	0	0	1	0	1	0	0	0	0	2	0	1	2	0
"PAC:17816808"	0	0	0	0	0	0	2	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
"PAC:17816809"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816810"	2	2	1	0	0	0	0	0	1	4	0	0	0	0	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816811"	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1
"PAC:17816812"	0	1	1	0	0	1	2	1	1	1	0	0	0	1	2	0	1	2	1	1	0	1	0	1	5	1	1	2	1	1	0	0	0	3	0	3	1	1	4	2	1	1	1	1	0	1	0	1	1	0	0	0	0	0
"PAC:17816813"	1	2	1	0	1	1	0	3	1	3	5	5	0	3	0	2	3	2	0	1	1	2	0	1	0	3	0	1	1	2	1	1	0	0	2	2	2	2	2	4	3	0	0	3	4	0	0	1	0	0	0	0	0	0
"PAC:17816814"	429	449	427	229	208	252	531	518	562	506	496	510	544	565	592	406	452	465	488	526	496	277	253	282	286	322	258	608	568	590	465	489	468	516	552	513	351	333	315	277	340	288	493	471	440	559	560	559	475	482	463	630	673	653
"PAC:17816815"	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	1	0	0	0
"PAC:17816816"	0	2	0	1	1	2	2	2	2	0	0	1	1	0	0	1	1	2	1	0	2	0	0	0	0	0	0	1	1	0	2	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
"PAC:17816817"	1	0	2	0	0	1	1	0	1	4	4	2	7	5	4	1	0	1	1	0	3	1	1	2	0	0	0	0	6	1	0	0	0	3	3	3	0	0	0	0	2	1	0	1	2	1	2	2	0	1	0	1	1	0
"PAC:17816818"	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17816819"	1	0	1	2	1	5	1	2	1	2	2	2	1	3	2	1	1	0	0	0	0	1	1	0	4	1	2	1	0	2	1	0	0	0	0	1	1	3	0	0	4	2	0	0	0	1	0	0	2	0	1	1	2	2
"PAC:17816820"	2	0	2	0	0	0	2	1	4	0	1	0	0	0	0	3	2	1	0	1	0	0	0	1	0	0	0	3	1	0	0	0	0	3	0	1	0	0	0	0	1	3	3	0	0	3	0	1	1	0	0	0	1	2
"PAC:17816821"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816822"	3	2	2	1	0	0	2	8	2	2	1	3	3	2	3	3	0	0	2	0	1	1	0	1	0	2	1	3	4	2	0	3	0	1	1	4	1	0	0	1	2	3	0	2	1	4	0	2	1	0	1	1	0	1
"PAC:17816823"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816824"	2	6	7	0	1	1	5	7	2	3	4	5	4	6	5	1	8	5	7	3	6	6	3	0	2	1	4	3	9	8	12	5	5	0	4	2	2	1	4	0	1	2	2	2	0	5	0	1	1	4	4	8	1	5
"PAC:17816825"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
"PAC:17816826"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816827"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816828"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816829"	0	0	0	0	0	0	1	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
