"gene_id"	"AUX_11c_S1_L002_R1_001_Count.count"	"AUX_23b_S4_L002_R1_001_Count.count"	"AUX_28a_S7_L002_R1_001_Count.count"	"AUX_C_19c_S9_L002_R1_001_Count.count"	"AUX_C_21cc_S11_L002_R1_001_Count.count"	"AUX_C_26b_S13_L002_R1_001_Count.count"	"CK_14bb_S15_L002_R1_001_Count.count"	"CK_17a_S17_L002_R1_001_Count.count"	"CK_25c_S2_L002_R1_001_Count.count"	"GA3_13ab_S5_L002_R1_001_Count.count"	"GA3_15ab_S8_L002_R1_001_Count.count"	"GA3_24b_S10_L002_R1_001_Count.count"	"GA3_CK_C_12c_S12_L002_R1_001_Count.count"	"GA3_CK_C_16ab_S14_L002_R1_001_Count.count"	"GA3_CK_C_20b_S16_L002_R1_001_Count.count"	"W_C_18cc_S18_L002_R1_001_Count.count"	"W_C_22a_S3_L002_R1_001_Count.count"	"W_C_27b.pooled_S6_L002_R1_001_Count.count"
"PAC:17822879"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822880"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822881"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17822882"	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17822883"	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"PAC:17822884"	2	9	7	2	6	2	0	2	3	4	1	3	1	1	0	6	4	0
"PAC:17822885"	0	1	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0
"PAC:17822886"	0	0	1	1	2	1	3	0	1	1	2	1	5	1	1	3	0	0
"PAC:17822887"	2	2	4	0	3	1	0	0	1	1	0	0	1	0	0	1	0	3
"PAC:17822888"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822889"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822890"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822891"	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
"PAC:17822892"	1	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822893"	0	0	0	0	1	3	1	2	0	2	0	0	0	1	1	1	1	1
"PAC:17822894"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1
"PAC:17822895"	1	0	2	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0
"PAC:17822896"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822897"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17822898"	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	0
"PAC:17822899"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822900"	34	37	49	44	48	29	38	43	28	28	27	29	25	16	25	27	47	31
"PAC:17822901"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17822902"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
"PAC:17822903"	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0
"PAC:17822904"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
"PAC:17822905"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822906"	0	0	1	0	2	0	1	2	3	1	0	1	0	1	0	3	1	0
"PAC:17822907"	0	1	2	1	1	0	0	1	0	0	0	0	1	0	0	2	0	0
"PAC:17822908"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0
"PAC:17822909"	1	0	0	1	0	2	2	1	0	0	1	0	0	2	0	3	0	0
"PAC:17822910"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822911"	68	87	94	31	93	43	35	50	61	64	162	26	38	35	29	40	47	22
"PAC:17822912"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822913"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822914"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PAC:17822915"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822916"	5	1	7	2	4	3	3	4	6	1	2	4	5	1	1	2	1	0
"PAC:17822917"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
"PAC:17822918"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822919"	13	28	33	22	15	13	18	27	10	9	16	20	12	19	23	25	29	13
"PAC:17822920"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822921"	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	3	0	0
"PAC:17822922"	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	2	0
"PAC:17822923"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822924"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822925"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
"PAC:17822926"	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
"PAC:17822927"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822928"	2	0	2	0	0	2	3	0	3	2	2	0	0	1	0	1	1	0
"PAC:17822929"	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17822930"	1	0	2	2	1	0	0	0	0	0	0	2	1	4	3	0	0	1
"PAC:17822931"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822932"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822933"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822934"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822935"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822936"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17822937"	0	0	1	0	1	0	2	0	0	0	0	1	2	0	0	0	0	0
"PAC:17822938"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822939"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822940"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822941"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822942"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822943"	95	350	495	786	741	585	566	595	514	420	250	366	464	627	665	691	843	637
"PAC:17822944"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822945"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822946"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822947"	2	2	4	0	1	0	0	2	1	0	0	0	0	0	1	3	0	2
"PAC:17822948"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PAC:17822949"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17822950"	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0
"PAC:17822951"	0	0	4	1	2	1	0	0	0	0	0	0	0	0	0	2	0	0
"PAC:17822952"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822953"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822954"	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0
"PAC:17822955"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822956"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17822957"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822958"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822959"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822960"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822961"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822962"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822963"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17822964"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822965"	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	1
"PAC:17822966"	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1
"PAC:17822967"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
"PAC:17822968"	1	0	1	0	1	0	3	2	0	2	0	1	1	2	1	0	0	0
"PAC:17822969"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17822970"	0	1	0	2	0	0	1	1	2	2	0	0	1	2	0	2	3	0
"PAC:17822971"	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0
"PAC:17822972"	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	1	0
"PAC:17822973"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822974"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"PAC:17822975"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17822976"	10	12	21	16	6	11	14	15	12	16	17	12	9	14	7	12	7	16
"PAC:17822977"	1	0	2	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0
"PAC:17822978"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822979"	0	0	2	2	0	0	3	0	0	0	1	1	0	0	0	0	0	0
"PAC:17822980"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822981"	0	0	1	0	0	0	1	0	1	1	0	1	2	0	0	0	0	0
"PAC:17822982"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17822983"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17822984"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17822985"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822986"	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
"PAC:17822987"	1	0	1	0	1	1	0	2	2	0	1	1	2	1	2	0	0	1
"PAC:17822988"	10	4	4	6	3	5	7	4	4	6	7	3	2	3	7	12	6	5
"PAC:17822989"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17822990"	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"PAC:17822991"	0	1	0	1	1	1	1	1	1	1	2	0	1	1	4	2	1	1
"PAC:17822992"	5	4	10	3	4	5	4	3	8	3	1	1	1	5	5	1	5	2
"PAC:17822993"	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17822994"	5	4	2	3	2	6	2	3	6	1	0	3	3	3	2	10	3	0
"PAC:17822995"	0	1	0	1	3	0	0	3	0	3	1	1	0	3	1	2	0	0
"PAC:17822996"	3	4	1	1	1	2	2	1	3	1	1	3	0	0	4	1	0	2
"PAC:17822997"	58	45	70	63	57	36	40	49	41	43	59	40	32	46	49	40	47	42
"PAC:17822998"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17822999"	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
"PAC:17823000"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17823001"	0	3	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1
"PAC:17823002"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17823003"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823004"	0	0	1	0	0	3	2	0	4	0	0	1	0	1	2	1	0	0
"PAC:17823005"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823006"	0	0	2	0	1	0	1	0	1	0	0	0	2	0	0	2	0	0
"PAC:17823007"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823008"	0	1	0	2	0	0	0	0	0	2	0	0	2	0	1	2	0	0
"PAC:17823009"	3	1	1	0	0	0	0	1	1	0	1	2	2	1	1	0	0	1
"PAC:17823010"	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	3
"PAC:17823011"	1	0	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"PAC:17823012"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"PAC:17823013"	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17823014"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823015"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"PAC:17823016"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823017"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823018"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823019"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PAC:17823020"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823021"	78	100	173	74	126	71	81	104	67	75	96	59	71	73	79	103	84	78
"PAC:17823022"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823023"	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17823024"	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
"PAC:17823025"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17823026"	0	0	1	0	1	2	0	2	0	0	1	0	0	0	0	3	1	1
"PAC:17823027"	12	25	27	24	28	20	28	27	21	17	30	22	31	31	29	27	29	38
"PAC:17823028"	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	2
"PAC:17823029"	1	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17823030"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823031"	0	2	2	1	1	1	1	1	0	0	0	0	1	2	1	5	0	1
"PAC:17823032"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
"PAC:17823033"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823034"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823035"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
"PAC:17823036"	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
"PAC:17823037"	0	1	1	0	2	1	0	0	0	0	0	2	0	1	0	1	0	1
"PAC:17823038"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823039"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17823040"	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0
"PAC:17823041"	1	2	3	2	1	1	4	5	0	0	2	1	1	2	0	2	5	2
"PAC:17823042"	0	0	1	2	0	0	2	0	0	1	2	0	2	0	1	0	1	2
"PAC:17823043"	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0
"PAC:17823044"	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823045"	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
"PAC:17823046"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823047"	1	2	1	2	3	0	2	3	1	7	0	0	1	2	2	1	4	1
"PAC:17823048"	0	0	0	1	0	3	2	0	2	2	0	0	1	3	3	0	0	1
"PAC:17823049"	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0
"PAC:17823050"	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
"PAC:17823051"	0	0	1	0	0	1	0	0	1	1	0	0	2	1	0	0	0	0
"PAC:17823052"	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0
"PAC:17823053"	0	1	2	1	1	3	4	1	0	1	0	1	3	5	2	3	2	0
"PAC:17823054"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823055"	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1
"PAC:17823056"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17823057"	381	372	492	461	610	347	501	477	449	448	374	340	384	563	489	541	514	406
"PAC:17823058"	1	3	0	0	1	0	2	0	1	0	0	0	0	1	1	0	0	0
"PAC:17823059"	0	0	3	2	0	1	0	0	1	0	2	1	0	1	1	4	0	1
"PAC:17823060"	5	8	5	4	2	5	2	3	2	4	11	7	4	4	8	7	5	1
"PAC:17823061"	0	1	2	3	0	1	0	0	0	0	0	0	1	2	0	0	0	0
"PAC:17823062"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823063"	1	1	0	1	1	0	1	0	1	0	0	2	0	1	1	0	1	1
"PAC:17823064"	1	0	0	1	0	1	0	2	0	0	0	0	1	1	0	0	0	0
"PAC:17823065"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823066"	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0
"PAC:17823067"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823068"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823069"	0	0	0	0	1	1	1	2	0	0	0	0	0	0	1	0	0	0
"PAC:17823070"	0	1	2	2	1	0	0	2	3	0	0	0	0	3	0	0	0	0
"PAC:17823071"	0	2	0	0	1	0	0	0	0	0	0	2	0	3	1	0	0	1
"PAC:17823072"	1	1	0	0	2	3	4	2	2	2	0	1	0	2	0	1	1	0
"PAC:17823073"	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	2	0
"PAC:17823074"	6	6	7	12	1	4	0	4	5	3	4	2	3	9	3	8	3	0
"PAC:17823075"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823076"	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	1
"PAC:17823077"	0	1	0	0	0	0	0	1	0	2	0	0	0	2	0	1	0	0
"PAC:17823078"	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	1
"PAC:17823079"	0	0	2	1	0	0	2	0	0	0	0	0	0	1	0	1	1	0
"PAC:17823080"	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0
"PAC:17823081"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17823082"	2	1	1	0	1	2	0	0	3	3	2	2	0	2	1	0	0	1
"PAC:17823083"	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0
"PAC:17823084"	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17823085"	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17823086"	3	2	0	2	3	5	10	2	2	1	0	2	0	3	4	3	5	0
"PAC:17823087"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"PAC:17823088"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823089"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823090"	0	0	0	0	0	0	1	0	1	0	0	0	1	0	2	1	0	0
"PAC:17823091"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17823092"	0	0	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	0
"PAC:17823093"	0	0	2	3	4	1	3	1	2	0	2	0	0	3	1	0	2	2
"PAC:17823094"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"PAC:17823095"	1	0	1	1	1	1	0	4	2	0	0	0	0	0	4	0	1	1
"PAC:17823096"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0
"PAC:17823097"	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	0	1
"PAC:17823098"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17823099"	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17823100"	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17823101"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823102"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823103"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823104"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823105"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823106"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823107"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823108"	1743	1975	2275	1602	1394	1055	1164	1587	1088	879	1345	787	974	1370	1479	1426	1410	907
"PAC:17823109"	3	8	8	11	2	7	5	6	4	2	2	6	2	1	3	3	5	3
"PAC:17823110"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823111"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823112"	2	1	5	2	1	1	3	4	1	2	7	2	3	2	1	0	1	2
"PAC:17823113"	0	0	3	0	0	0	2	0	0	1	0	0	0	0	2	0	2	0
"PAC:17823114"	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0
"PAC:17823115"	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17823116"	3	5	1	7	4	3	5	1	3	3	0	2	2	7	3	8	4	2
"PAC:17823117"	6	2	9	6	4	6	3	0	1	0	1	1	3	3	0	9	3	0
"PAC:17823118"	0	0	0	0	2	0	1	1	0	0	1	0	2	0	0	0	0	0
"PAC:17823119"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17823120"	1	2	2	0	1	0	1	0	1	6	2	1	0	3	1	3	2	0
"PAC:17823121"	2	0	0	1	1	2	1	0	1	1	0	0	0	0	0	2	0	0
"PAC:17823122"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823123"	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
"PAC:17823124"	1	2	5	1	5	1	0	4	0	2	0	1	6	0	1	4	2	0
"PAC:17823125"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823126"	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17823127"	0	2	2	2	2	1	2	1	7	2	5	3	2	5	4	1	3	3
"PAC:17823128"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823129"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17823130"	0	0	0	0	0	1	0	1	2	1	0	0	0	2	0	0	2	0
"PAC:17823131"	0	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0
"PAC:17823132"	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	2	1
"PAC:17823133"	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
"PAC:17823134"	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823135"	2	1	0	0	2	2	0	0	1	0	0	1	0	0	1	0	0	1
"PAC:17823136"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17823137"	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
"PAC:17823138"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823139"	11	20	26	9	10	12	22	19	11	6	19	21	9	11	13	12	30	16
"PAC:17823140"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823141"	2	7	23	19	17	11	14	19	11	7	6	11	6	5	10	12	11	11
"PAC:17823142"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823143"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823144"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
"PAC:17823145"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823146"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823147"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823148"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823149"	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
"PAC:17823150"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823151"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"PAC:17823152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823153"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823154"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823155"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17823156"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823157"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823158"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823159"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823160"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17823161"	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
"PAC:17823162"	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	1	1
"PAC:17823163"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823164"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823165"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823166"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17823167"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823168"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823169"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823170"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17823171"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
